index,set
53567,train
15774,train
45983,train
7023,train
13349,train
43092,train
68003,train
30738,train
42356,train
5468,train
14033,train
58303,train
24151,train
31895,train
16298,train
30145,train
19963,train
29978,train
21650,train
11948,train
7933,train
36287,train
56878,train
13414,train
68148,train
68833,train
27273,train
9450,train
45004,train
61692,train
27328,train
18513,train
23890,train
5530,train
25467,train
36159,train
61312,train
50515,train
41434,train
54359,train
61734,train
66076,train
22380,train
22212,train
64230,train
34423,train
56835,train
29082,train
69157,train
28463,train
52228,train
26584,train
43373,train
20584,train
44507,train
9377,train
2638,train
42794,train
21068,train
32865,train
68083,train
32484,train
51150,train
8907,train
12636,train
61029,train
44598,train
39734,train
49203,train
33560,train
20726,train
40911,train
13287,train
10889,train
58965,train
33967,train
68621,train
41432,train
29278,train
36828,train
41577,train
56408,train
16836,train
32550,train
48928,train
47564,train
70486,train
65127,train
12221,train
956,train
59443,train
38241,train
53051,train
4336,train
3846,train
58658,train
35206,train
38032,train
22378,train
17794,train
38784,train
9053,train
30565,train
24511,train
54325,train
2562,train
6522,train
6291,train
50135,train
38504,train
23031,train
41824,train
20266,train
18739,train
67080,train
12150,train
14143,train
67867,train
67475,train
42286,train
46809,train
58801,train
8472,train
27364,train
42704,train
56996,train
38218,train
15510,train
38089,train
4713,train
7441,train
19130,train
48116,train
61371,train
68940,train
36033,train
41161,train
30235,train
48662,train
66379,train
31219,train
18276,train
65121,train
35081,train
15860,train
62814,train
45623,train
21909,train
34182,train
32701,train
49243,train
61877,train
67332,train
68198,train
23301,train
56642,train
23011,train
2915,train
53371,train
52001,train
16189,train
63642,train
38461,train
63835,train
25184,train
28832,train
35284,train
52828,train
1719,train
30239,train
14841,train
39125,train
19860,train
69048,train
33812,train
10961,train
15100,train
46385,train
54947,train
19947,train
34630,train
67974,train
56273,train
52186,train
53040,train
43659,train
28381,train
64511,train
37557,train
50638,train
23683,train
21930,train
68763,train
37714,train
65415,train
32574,train
27179,train
47378,train
52869,train
6736,train
36435,train
55802,train
30579,train
34876,train
30712,train
23804,train
57509,train
38978,train
37269,train
50690,train
19289,train
67458,train
52700,train
50642,train
21221,train
7153,train
27292,train
28187,train
36205,train
53254,train
56476,train
29859,train
48285,train
42698,train
9473,train
39547,train
60858,train
20672,train
53179,train
67563,train
18585,train
3738,train
50443,train
3533,train
8847,train
27983,train
40392,train
39571,train
53740,train
26245,train
59305,train
13626,train
49831,train
55295,train
64362,train
31148,train
61313,train
39814,train
66720,train
39265,train
38751,train
26844,train
32871,train
13174,train
37960,train
45797,train
66879,train
234,train
62979,train
9525,train
36013,train
52107,train
63387,train
32547,train
29593,train
53666,train
14992,train
62132,train
63086,train
40291,train
1246,train
5933,train
38315,train
18965,train
18300,train
65832,train
68013,train
29823,train
11790,train
3174,train
23214,train
61777,train
29929,train
54178,train
46834,train
12729,train
27209,train
2628,train
69676,train
52495,train
63918,train
28314,train
56187,train
15149,train
33889,train
55376,train
25061,train
20661,train
52120,train
36606,train
35016,train
37609,train
52862,train
48616,train
59221,train
9515,train
49363,train
27409,train
25128,train
65522,train
57805,train
68450,train
33311,train
54972,train
21154,train
2707,train
54288,train
49307,train
8576,train
27419,train
33057,train
57371,train
19870,train
9633,train
625,train
64100,train
33888,train
65886,train
14706,train
55543,train
70431,train
18158,train
9282,train
46758,train
22112,train
55747,train
66188,train
5948,train
21875,train
4802,train
42903,train
38780,train
44808,train
2063,train
34712,train
20397,train
70109,train
38075,train
51273,train
26832,train
52516,train
15656,train
62939,train
13324,train
39915,train
43581,train
46819,train
70309,train
11226,train
11247,train
45175,train
2695,train
8558,train
62096,train
67774,train
43456,train
55436,train
17234,train
59231,train
14886,train
38567,train
354,train
10261,train
19631,train
28748,train
59944,train
55699,train
16812,train
27664,train
40992,train
6064,train
38758,train
32236,train
18857,train
7938,train
17502,train
25104,train
39179,train
27252,train
55322,train
70229,train
9947,train
64709,train
14194,train
54769,train
65742,train
43224,train
66818,train
10765,train
34596,train
59239,train
16143,train
16742,train
41874,train
49071,train
54290,train
22350,train
56463,train
36177,train
45014,train
30736,train
25080,train
13527,train
7071,train
515,train
24698,train
64028,train
23511,train
31654,train
33710,train
36933,train
65999,train
14114,train
5435,train
19615,train
36382,train
57078,train
41910,train
881,train
16863,train
4469,train
48896,train
66769,train
52422,train
66438,train
17810,train
2329,train
41818,train
44331,train
56136,train
1548,train
35375,train
22702,train
15056,train
22778,train
54914,train
27447,train
60936,train
68415,train
16585,train
7843,train
59885,train
11893,train
57709,train
10647,train
7243,train
5753,train
30406,train
8216,train
22161,train
33662,train
609,train
56578,train
67547,train
20579,train
26651,train
18319,train
32959,train
54497,train
30267,train
22024,train
34208,train
26813,train
37016,train
6471,train
41808,train
10054,train
37180,train
33622,train
19522,train
52671,train
47324,train
13543,train
48672,train
51562,train
23788,train
64058,train
57125,train
26605,train
56712,train
3580,train
66177,train
6051,train
48706,train
731,train
30804,train
26499,train
68669,train
20920,train
28758,train
20340,train
1241,train
39034,train
15077,train
36052,train
53264,train
854,train
14900,train
19549,train
5991,train
2618,train
66764,train
36529,train
45877,train
26410,train
21692,train
54707,train
29062,train
28910,train
43280,train
70239,train
38268,train
41865,train
40009,train
11435,train
5839,train
65763,train
19299,train
51838,train
15423,train
64767,train
66570,train
57786,train
45447,train
61060,train
25665,train
6026,train
37764,train
2950,train
24433,train
63769,train
17197,train
64857,train
29305,train
66848,train
68508,train
39225,train
17795,train
2672,train
33014,train
70037,train
52658,train
48887,train
2386,train
66401,train
60533,train
22184,train
42326,train
4834,train
7721,train
48974,train
16034,train
978,train
41498,train
54330,train
27723,train
62588,train
13382,train
68551,train
24445,train
37156,train
2891,train
27546,train
69054,train
46162,train
42866,train
46532,train
43844,train
38420,train
34726,train
28406,train
70268,train
423,train
27527,train
12373,train
11471,train
35324,train
24353,train
33067,train
14293,train
57871,train
15763,train
57582,train
41459,train
46942,train
69754,train
28161,train
25358,train
22198,train
33364,train
39015,train
24254,train
37776,train
59438,train
48922,train
34204,train
33748,train
18235,train
25197,train
2028,train
64408,train
16696,train
69411,train
62589,train
1991,train
41237,train
21537,train
19360,train
38188,train
60304,train
31670,train
56729,train
4406,train
10281,train
39213,train
2809,train
18545,train
12504,train
25805,train
33079,train
27757,train
31120,train
59045,train
6058,train
38081,train
38773,train
54166,train
38480,train
23108,train
37802,train
41242,train
38764,train
47381,train
37141,train
14365,train
50943,train
30887,train
3741,train
6989,train
24850,train
4464,train
11692,train
32980,train
27069,train
27744,train
67451,train
56633,train
66981,train
15929,train
36951,train
25779,train
63422,train
13117,train
37196,train
16031,train
40296,train
60925,train
21903,train
70025,train
15161,train
58417,train
48424,train
60232,train
40087,train
67063,train
29817,train
43597,train
10978,train
32740,train
19197,train
18840,train
63272,train
70223,train
4211,train
43090,train
68983,train
47543,train
17898,train
36185,train
19576,train
14390,train
2074,train
23026,train
22928,train
51505,train
37756,train
2662,train
54712,train
54263,train
40294,train
26276,train
21198,train
36426,train
56489,train
26222,train
34846,train
57188,train
26026,train
32705,train
50344,train
26105,train
54230,train
55328,train
4060,train
6453,train
7894,train
7644,train
70622,train
61262,train
53304,train
36886,train
36698,train
59318,train
59249,train
9273,train
28176,train
54441,train
65645,train
27637,train
68185,train
49587,train
50856,train
37649,train
10434,train
45226,train
41447,train
194,train
27164,train
58298,train
20663,train
46612,train
66210,train
42241,train
4184,train
27012,train
26375,train
6381,train
60094,train
35277,train
13816,train
54067,train
61188,train
26365,train
56185,train
45591,train
5345,train
11113,train
27298,train
61632,train
31549,train
47102,train
5766,train
25694,train
21085,train
12188,train
1461,train
6609,train
69406,train
19999,train
17271,train
35086,train
25387,train
60524,train
52290,train
12783,train
24208,train
47585,train
4570,train
59014,train
35015,train
56375,train
31471,train
60338,train
49423,train
53103,train
28546,train
51453,train
49480,train
50837,train
50126,train
37955,train
2327,train
49392,train
16783,train
9538,train
28383,train
42222,train
33894,train
68488,train
24750,train
62438,train
61148,train
53159,train
13299,train
61235,train
34355,train
15650,train
13422,train
33253,train
30308,train
65878,train
60637,train
57452,train
20844,train
20856,train
3425,train
3528,train
14432,train
66888,train
25260,train
20594,train
52057,train
38114,train
65667,train
41883,train
62996,train
63948,train
34968,train
31200,train
28435,train
9320,train
67590,train
56829,train
52580,train
66950,train
7771,train
14852,train
27283,train
59195,train
40692,train
26179,train
40807,train
47417,train
45751,train
29334,train
16294,train
13965,train
50624,train
33217,train
47847,train
52498,train
16190,train
56018,train
57453,train
22842,train
58969,train
1631,train
33119,train
47053,train
11477,train
42049,train
52344,train
47239,train
62164,train
45956,train
6493,train
20343,train
29591,train
58093,train
70276,train
38763,train
18317,train
35411,train
42007,train
62506,train
65087,train
5520,train
27782,train
15478,train
68651,train
43440,train
49996,train
5954,train
38478,train
3289,train
22030,train
21217,train
37818,train
24814,train
13573,train
14924,train
45263,train
31424,train
57394,train
27318,train
12414,train
59101,train
2440,train
40802,train
5152,train
32081,train
61412,train
208,train
38237,train
50283,train
4593,train
45321,train
36303,train
2323,train
42422,train
70146,train
5822,train
69279,train
3019,train
55457,train
47528,train
23601,train
67525,train
8912,train
43321,train
64923,train
59823,train
10215,train
66430,train
11557,train
60977,train
3611,train
52395,train
65576,train
66208,train
35192,train
46745,train
23379,train
17929,train
38192,train
14296,train
32946,train
70343,train
13710,train
35648,train
38986,train
20992,train
7351,train
62178,train
60583,train
67309,train
70311,train
30510,train
66346,train
30261,train
37807,train
22288,train
36231,train
29378,train
7708,train
1695,train
14542,train
484,train
38876,train
24877,train
54732,train
45599,train
30833,train
34156,train
70597,train
52617,train
67742,train
32775,train
19749,train
2051,train
21445,train
20957,train
32811,train
115,train
69182,train
32496,train
61419,train
24049,train
64917,train
69493,train
47567,train
8736,train
11098,train
57239,train
58520,train
56071,train
41462,train
21572,train
26938,train
17593,train
31966,train
69479,train
1734,train
7737,train
18162,train
54279,train
10447,train
25002,train
14360,train
6720,train
29771,train
53205,train
17934,train
50570,train
5065,train
3704,train
28537,train
4373,train
67022,train
46930,train
8189,train
51334,train
58025,train
35605,train
60735,train
46915,train
54982,train
59062,train
18614,train
41961,train
4508,train
12712,train
22666,train
38251,train
61900,train
8625,train
9392,train
52507,train
40365,train
30761,train
3991,train
36011,train
47183,train
41923,train
70568,train
59772,train
52710,train
23466,train
54919,train
4014,train
6711,train
12987,train
55584,train
42824,train
46707,train
9984,train
12410,train
34702,train
36472,train
15933,train
57921,train
59995,train
12054,train
50640,train
69191,train
14591,train
55426,train
2940,train
38247,train
11049,train
29843,train
2390,train
37404,train
29474,train
11087,train
25489,train
1001,train
8207,train
61834,train
24558,train
63816,train
40207,train
19117,train
62752,train
50298,train
32021,train
30286,train
36330,train
50537,train
56857,train
46592,train
53693,train
38701,train
39234,train
41920,train
55830,train
27116,train
7167,train
33517,train
62240,train
57199,train
41103,train
11643,train
61273,train
29874,train
30801,train
32221,train
1755,train
36208,train
52492,train
36622,train
31293,train
22675,train
13910,train
8378,train
26051,train
66062,train
48233,train
47538,train
25585,train
18977,train
27661,train
7937,train
61728,train
39956,train
7742,train
47056,train
1763,train
27455,train
27249,train
20902,train
29532,train
32330,train
2829,train
26576,train
8694,train
59647,train
416,train
36240,train
52557,train
7204,train
24745,train
54856,train
18886,train
40351,train
56164,train
54372,train
55952,train
40122,train
23420,train
30443,train
7103,train
41760,train
4208,train
51315,train
65672,train
22381,train
12148,train
56297,train
17890,train
42474,train
23376,train
57778,train
40781,train
25883,train
51022,train
64080,train
1209,train
58795,train
34398,train
6587,train
50971,train
43679,train
28245,train
8636,train
39680,train
37745,train
37091,train
6665,train
29607,train
63304,train
51460,train
9899,train
2888,train
53521,train
11995,train
51752,train
8467,train
43261,train
68560,train
64090,train
1617,train
21236,train
35686,train
9310,train
7729,train
2955,train
29592,train
4654,train
59282,train
6394,train
23385,train
62432,train
9375,train
15351,train
762,train
44952,train
32016,train
66622,train
302,train
15203,train
38447,train
57890,train
65050,train
51314,train
52547,train
36246,train
36894,train
29183,train
53729,train
25998,train
48880,train
1910,train
39394,train
14188,train
14725,train
48440,train
34714,train
63814,train
18510,train
65904,train
36127,train
8262,train
56668,train
13635,train
52683,train
13709,train
47644,train
46030,train
4183,train
52045,train
52267,train
24017,train
2175,train
23615,train
13262,train
29460,train
48960,train
35278,train
52152,train
14234,train
5071,train
59808,train
20165,train
32397,train
10006,train
68108,train
20995,train
60958,train
66282,train
12807,train
14749,train
41532,train
33465,train
38755,train
62162,train
65332,train
49863,train
55666,train
39322,train
49960,train
7199,train
54864,train
47468,train
47253,train
48161,train
47922,train
51836,train
21769,train
25579,train
10425,train
7212,train
48583,train
1450,train
30430,train
52948,train
21894,train
1155,train
66110,train
63774,train
47746,train
5493,train
22917,train
15914,train
19711,train
43953,train
23994,train
60789,train
44485,train
43853,train
49291,train
60690,train
12140,train
48936,train
40675,train
61107,train
46212,train
19535,train
40944,train
49289,train
31545,train
44512,train
60824,train
3040,train
24694,train
15540,train
32176,train
45761,train
62959,train
4891,train
66546,train
801,train
18306,train
59211,train
31150,train
22480,train
35924,train
65406,train
64607,train
34527,train
61722,train
40929,train
60060,train
19436,train
4220,train
66527,train
50956,train
60349,train
62078,train
41981,train
57643,train
56692,train
47707,train
29928,train
67752,train
45305,train
23537,train
19087,train
35754,train
57659,train
20147,train
13197,train
31109,train
27402,train
36627,train
58697,train
22468,train
54734,train
45758,train
15101,train
38389,train
52382,train
33304,train
61783,train
69580,train
39219,train
37258,train
53242,train
21536,train
10577,train
9808,train
50904,train
15450,train
8644,train
63083,train
25047,train
56479,train
23182,train
28036,train
42248,train
14864,train
10652,train
49036,train
15879,train
20670,train
49447,train
56467,train
29099,train
55834,train
8597,train
32386,train
9007,train
1672,train
18420,train
17172,train
7973,train
44467,train
34487,train
33573,train
30283,train
60471,train
8527,train
37732,train
44142,train
28733,train
58020,train
18870,train
59615,train
35950,train
5432,train
28299,train
47425,train
17213,train
61964,train
11463,train
43832,train
36648,train
55625,train
31157,train
18755,train
38468,train
48629,train
55523,train
12714,train
18045,train
70368,train
50822,train
46982,train
37414,train
66935,train
41913,train
68203,train
34393,train
54430,train
30200,train
9059,train
5161,train
35753,train
19265,train
40745,train
58844,train
66086,train
52966,train
6218,train
40089,train
27055,train
14791,train
59343,train
17412,train
13793,train
55626,train
8628,train
5654,train
44782,train
2235,train
39704,train
59196,train
33834,train
28571,train
61306,train
35216,train
29285,train
23571,train
60905,train
61517,train
62282,train
38875,train
43677,train
4660,train
38029,train
40779,train
67937,train
55879,train
17303,train
9259,train
42123,train
330,train
65183,train
25314,train
59173,train
65437,train
9667,train
58421,train
48003,train
24169,train
8645,train
40201,train
47574,train
19225,train
31162,train
39425,train
14048,train
16259,train
20695,train
42393,train
62005,train
48527,train
8024,train
66409,train
10876,train
3833,train
22901,train
27451,train
31750,train
42199,train
22223,train
3530,train
60627,train
27694,train
47255,train
66423,train
66444,train
55910,train
28175,train
55040,train
35033,train
19910,train
68373,train
26418,train
61983,train
14625,train
64956,train
62474,train
30275,train
40103,train
27716,train
34835,train
43613,train
22241,train
39270,train
36681,train
18068,train
46565,train
34364,train
34414,train
38806,train
9504,train
46403,train
29742,train
27003,train
47670,train
66026,train
1065,train
69089,train
47966,train
34389,train
70507,train
65393,train
6693,train
4678,train
8397,train
46295,train
18908,train
6376,train
19640,train
33294,train
47855,train
3495,train
33488,train
20389,train
20765,train
50857,train
38142,train
55074,train
27848,train
39086,train
28493,train
67052,train
68471,train
53481,train
11078,train
9868,train
16902,train
31005,train
46366,train
30078,train
49931,train
30846,train
36107,train
30695,train
1843,train
26487,train
12585,train
16325,train
47397,train
15702,train
54691,train
24206,train
26350,train
32707,train
37579,train
28097,train
11565,train
69572,train
54381,train
923,train
51634,train
55511,train
47019,train
38912,train
67177,train
33254,train
13716,train
35101,train
61480,train
69687,train
9503,train
21252,train
45803,train
53406,train
6371,train
8787,train
8004,train
61702,train
64423,train
8356,train
41557,train
44803,train
32201,train
55197,train
2302,train
42499,train
3886,train
52779,train
16568,train
17181,train
47583,train
15693,train
38374,train
14236,train
3541,train
59150,train
19391,train
58110,train
18375,train
20541,train
13645,train
3618,train
22346,train
23485,train
59531,train
1021,train
23390,train
1871,train
7755,train
66193,train
53420,train
68798,train
60639,train
13692,train
38305,train
34658,train
35680,train
2908,train
779,train
14801,train
10171,train
23135,train
16203,train
60280,train
69471,train
38437,train
57896,train
13776,train
39032,train
60153,train
54251,train
68633,train
54122,train
36216,train
2256,train
30350,train
13394,train
40886,train
44769,train
6224,train
344,train
41226,train
12957,train
31371,train
59022,train
4908,train
5670,train
40761,train
788,train
17916,train
18418,train
44385,train
19951,train
23179,train
48655,train
68328,train
21387,train
26412,train
40867,train
17865,train
47504,train
33359,train
44002,train
24841,train
56865,train
25492,train
43928,train
10526,train
43783,train
40648,train
27889,train
24058,train
31800,train
59793,train
42998,train
48130,train
535,train
18328,train
3251,train
22305,train
58729,train
34088,train
20071,train
64915,train
12122,train
6807,train
57627,train
61454,train
8022,train
35527,train
61544,train
25141,train
36996,train
42890,train
52853,train
9467,train
9091,train
8353,train
17901,train
70502,train
9769,train
64016,train
17555,train
30485,train
1333,train
27949,train
24042,train
21655,train
25202,train
56212,train
33302,train
49794,train
24289,train
34388,train
41830,train
6048,train
56673,train
3668,train
46301,train
11383,train
27383,train
30322,train
59987,train
36605,train
28963,train
67146,train
30809,train
50324,train
29789,train
29500,train
39195,train
23636,train
27875,train
30935,train
36641,train
39537,train
21087,train
55709,train
27876,train
46114,train
63651,train
32838,train
41897,train
4499,train
20239,train
35617,train
25667,train
15888,train
36366,train
67160,train
58070,train
546,train
44270,train
7260,train
34932,train
14840,train
26967,train
40130,train
54406,train
56494,train
65537,train
12421,train
60144,train
41726,train
33532,train
47866,train
38300,train
55088,train
51044,train
43875,train
37403,train
4736,train
69294,train
66353,train
204,train
12603,train
34289,train
19448,train
37968,train
61768,train
6958,train
51610,train
7350,train
14597,train
10861,train
41947,train
26666,train
10093,train
16470,train
28202,train
65356,train
48821,train
45965,train
26548,train
2586,train
24130,train
51037,train
37720,train
55799,train
37540,train
46974,train
64591,train
67474,train
35721,train
6701,train
3984,train
43498,train
9928,train
45951,train
60469,train
3074,train
69247,train
5274,train
12764,train
12566,train
65508,train
6124,train
51697,train
5811,train
6732,train
29103,train
10616,train
41184,train
65298,train
37003,train
23034,train
70359,train
52504,train
19600,train
51564,train
51523,train
39344,train
67046,train
68363,train
51946,train
25814,train
7130,train
48250,train
47449,train
11620,train
62285,train
62302,train
28992,train
68241,train
3905,train
11452,train
2551,train
59876,train
28861,train
22283,train
47191,train
22780,train
43112,train
68997,train
62547,train
4871,train
32158,train
36344,train
62351,train
52790,train
46147,train
51640,train
25313,train
10746,train
68603,train
52627,train
45197,train
18921,train
52236,train
46136,train
68472,train
32500,train
3101,train
15731,train
44578,train
53456,train
21608,train
11282,train
9061,train
54762,train
32164,train
56640,train
27281,train
50728,train
24234,train
3979,train
7952,train
5957,train
69159,train
1983,train
24804,train
63966,train
37755,train
60999,train
52697,train
46583,train
22758,train
8921,train
51135,train
15619,train
32228,train
8601,train
61430,train
22514,train
3221,train
7289,train
15972,train
34793,train
24789,train
59248,train
25064,train
39805,train
46499,train
26798,train
42599,train
22055,train
37509,train
53326,train
56823,train
17858,train
13184,train
38376,train
17561,train
11478,train
68331,train
27569,train
23200,train
33932,train
66994,train
10381,train
23294,train
64098,train
40177,train
36367,train
518,train
46714,train
1504,train
28438,train
1897,train
48189,train
31305,train
24029,train
67280,train
26144,train
35878,train
534,train
60918,train
21933,train
13055,train
14975,train
20082,train
56040,train
45289,train
9445,train
25646,train
50448,train
49965,train
21135,train
7144,train
12626,train
36310,train
5653,train
5232,train
54965,train
23815,train
31947,train
24075,train
68844,train
5486,train
53602,train
1516,train
6988,train
11850,train
31922,train
1227,train
53859,train
45104,train
40917,train
28962,train
25645,train
61995,train
63105,train
46650,train
25721,train
3452,train
17465,train
55130,train
42271,train
50981,train
55212,train
30005,train
31866,train
35301,train
10496,train
70180,train
28150,train
68911,train
16743,train
15910,train
42558,train
64683,train
43163,train
22189,train
32734,train
22058,train
36632,train
1866,train
62583,train
34911,train
17911,train
828,train
63409,train
11580,train
5081,train
54446,train
767,train
46209,train
69860,train
43086,train
16986,train
18212,train
49602,train
54699,train
33782,train
16520,train
34943,train
22053,train
11703,train
28559,train
53833,train
40898,train
44898,train
68475,train
50473,train
960,train
46457,train
9083,train
14650,train
48857,train
68954,train
23017,train
12344,train
10944,train
25095,train
61633,train
61676,train
63956,train
55991,train
20277,train
19122,train
60864,train
47487,train
36193,train
60271,train
43557,train
43290,train
15096,train
44489,train
49191,train
54857,train
62895,train
11182,train
67449,train
17983,train
60743,train
1898,train
50120,train
52460,train
64259,train
57822,train
4716,train
44822,train
32181,train
63623,train
25442,train
51207,train
5244,train
46359,train
46901,train
65151,train
15841,train
23069,train
39959,train
59571,train
69696,train
66717,train
53512,train
56401,train
63444,train
46184,train
16873,train
44468,train
38801,train
11481,train
44918,train
16305,train
33784,train
65242,train
59456,train
33561,train
21150,train
32362,train
24888,train
58042,train
46805,train
55248,train
2532,train
56328,train
44368,train
28206,train
51689,train
26544,train
38934,train
34152,train
27501,train
21484,train
20691,train
4006,train
55924,train
30623,train
28545,train
62429,train
36545,train
41210,train
48216,train
53237,train
10747,train
41423,train
40457,train
13860,train
28038,train
36198,train
62453,train
64118,train
51258,train
30385,train
2186,train
52465,train
31201,train
47881,train
39589,train
31972,train
6915,train
40094,train
12372,train
45698,train
47413,train
31308,train
29802,train
25750,train
17661,train
63180,train
48593,train
20463,train
6699,train
43397,train
16128,train
64662,train
20412,train
174,train
50315,train
32770,train
12681,train
43575,train
13252,train
41884,train
1998,train
45224,train
44358,train
8259,train
38681,train
8715,train
56370,train
28341,train
19693,train
11970,train
26957,train
57653,train
69000,train
40448,train
52698,train
12389,train
5532,train
10014,train
3321,train
15791,train
12461,train
23055,train
53069,train
69988,train
54825,train
20886,train
50439,train
51456,train
50887,train
11334,train
41241,train
53423,train
201,train
23689,train
53599,train
42660,train
1402,train
55760,train
65442,train
10444,train
54456,train
69686,train
41596,train
20518,train
33671,train
56341,train
25622,train
65139,train
51636,train
23384,train
24773,train
65047,train
26531,train
61491,train
54603,train
47025,train
8914,train
7630,train
66308,train
9540,train
18401,train
39804,train
66683,train
10661,train
47017,train
8935,train
8967,train
38496,train
40880,train
14481,train
12462,train
35883,train
52345,train
41425,train
54380,train
18336,train
11960,train
68260,train
59075,train
52962,train
45170,train
10115,train
58794,train
12670,train
29323,train
10570,train
31328,train
63540,train
50426,train
4431,train
65401,train
17786,train
11759,train
22644,train
56331,train
29200,train
39480,train
6678,train
7772,train
67817,train
41409,train
44316,train
21420,train
4182,train
19704,train
20250,train
32677,train
55970,train
65217,train
55805,train
47963,train
68040,train
59299,train
61221,train
36915,train
806,train
2340,train
49922,train
13480,train
37325,train
47545,train
43830,train
44292,train
49677,train
59058,train
19324,train
47783,train
48295,train
17450,train
46686,train
17452,train
58173,train
42046,train
51655,train
14593,train
58000,train
30348,train
51055,train
2827,train
63338,train
60628,train
24494,train
483,train
2082,train
9829,train
29618,train
3446,train
25180,train
23497,train
42183,train
44935,train
53685,train
9598,train
37446,train
22795,train
9077,train
53527,train
11263,train
68416,train
23315,train
41148,train
46404,train
45262,train
68277,train
37510,train
32663,train
30882,train
55854,train
33644,train
44852,train
30716,train
61778,train
8698,train
21131,train
50231,train
2450,train
5927,train
10128,train
68088,train
11442,train
69915,train
68179,train
38539,train
22704,train
9974,train
19702,train
37438,train
53654,train
47915,train
31356,train
27324,train
64231,train
60838,train
15029,train
27878,train
14208,train
1418,train
16990,train
13212,train
5525,train
23883,train
32346,train
55481,train
30059,train
49018,train
19864,train
7518,train
34801,train
59766,train
34737,train
58126,train
65996,train
35080,train
6269,train
14348,train
39629,train
36646,train
13901,train
31556,train
50206,train
46025,train
52006,train
17906,train
46445,train
67272,train
36162,train
65149,train
66322,train
35076,train
51615,train
61173,train
1872,train
50418,train
64438,train
49651,train
38172,train
37070,train
6529,train
65917,train
22342,train
46078,train
39514,train
1349,train
45714,train
15681,train
70558,train
58614,train
43670,train
58652,train
47090,train
26482,train
48521,train
31058,train
52487,train
33606,train
59064,train
8395,train
16901,train
43847,train
46433,train
69052,train
43697,train
16895,train
18278,train
64301,train
42961,train
60467,train
64633,train
41488,train
64308,train
40869,train
55225,train
19316,train
46057,train
13106,train
32761,train
32878,train
44094,train
69710,train
60602,train
67665,train
6652,train
6275,train
50242,train
45510,train
6215,train
19344,train
62504,train
65257,train
30450,train
40782,train
41849,train
35730,train
59226,train
52805,train
61143,train
28373,train
7591,train
38648,train
28137,train
31711,train
16768,train
63546,train
61994,train
27511,train
44344,train
25332,train
41790,train
45923,train
63607,train
43595,train
48213,train
37699,train
7740,train
28103,train
9938,train
64944,train
23102,train
18187,train
6645,train
49335,train
62643,train
34022,train
45007,train
9942,train
29603,train
36850,train
7523,train
58691,train
24803,train
657,train
31068,train
54745,train
6013,train
17448,train
60209,train
35222,train
20627,train
62747,train
60857,train
11496,train
41383,train
46041,train
20547,train
32287,train
61275,train
58573,train
1680,train
65983,train
49926,train
48331,train
53427,train
1369,train
32229,train
33825,train
47142,train
38848,train
32785,train
27934,train
69367,train
50718,train
886,train
37353,train
20054,train
46659,train
31578,train
33511,train
24162,train
67289,train
14157,train
50700,train
58237,train
37292,train
28972,train
55656,train
67226,train
68342,train
21834,train
38970,train
67647,train
68109,train
764,train
44976,train
28579,train
39347,train
45919,train
11083,train
68110,train
29078,train
23054,train
4096,train
27244,train
42308,train
50490,train
44518,train
52249,train
24684,train
47348,train
48530,train
54838,train
1012,train
1358,train
20260,train
70691,train
44704,train
16686,train
8958,train
11469,train
31435,train
22243,train
53644,train
13293,train
58916,train
45318,train
62739,train
16089,train
20001,train
45359,train
17485,train
20774,train
44877,train
26274,train
20287,train
23332,train
67036,train
48710,train
64191,train
61375,train
15093,train
20434,train
67885,train
67075,train
14815,train
63373,train
37678,train
12174,train
62524,train
4701,train
39882,train
22986,train
5916,train
21356,train
31090,train
64572,train
69176,train
50250,train
66492,train
29328,train
17209,train
62294,train
6024,train
49450,train
70651,train
44783,train
4698,train
29544,train
2913,train
26777,train
9870,train
1985,train
4621,train
8607,train
6578,train
65911,train
44458,train
46436,train
2366,train
63975,train
11151,train
23781,train
37327,train
4637,train
28879,train
2799,train
9386,train
39715,train
32840,train
3140,train
55424,train
50207,train
70106,train
61990,train
34447,train
48296,train
5832,train
50843,train
43331,train
65813,train
5189,train
31291,train
52741,train
21983,train
10565,train
33018,train
12555,train
31342,train
62379,train
68648,train
64082,train
23130,train
19620,train
4292,train
19284,train
50428,train
63588,train
25026,train
35759,train
10979,train
63709,train
17256,train
57533,train
2767,train
14831,train
48415,train
62174,train
24999,train
5281,train
14200,train
30376,train
54442,train
1524,train
57341,train
42809,train
10255,train
27790,train
2243,train
34291,train
26855,train
44336,train
68504,train
8863,train
33195,train
25650,train
56517,train
4169,train
9723,train
46792,train
19052,train
12631,train
16867,train
63233,train
60125,train
3867,train
1837,train
48182,train
64492,train
49948,train
13137,train
65296,train
53147,train
9764,train
42098,train
14691,train
1915,train
68033,train
49055,train
58784,train
31876,train
16123,train
62541,train
64885,train
10601,train
28138,train
18787,train
38942,train
30515,train
19110,train
12086,train
49956,train
26970,train
7699,train
41656,train
37270,train
43098,train
64017,train
69969,train
49698,train
58335,train
11036,train
53936,train
41428,train
5270,train
61206,train
62448,train
49379,train
70124,train
58181,train
8855,train
65957,train
24126,train
45948,train
43797,train
63652,train
49338,train
39264,train
32451,train
34429,train
4925,train
26394,train
39747,train
42459,train
31914,train
19855,train
23190,train
63255,train
26041,train
40489,train
68385,train
70045,train
27623,train
15571,train
48838,train
34147,train
9986,train
27293,train
