index,set
32802,train
41027,train
33817,train
67128,train
63913,train
43254,train
29475,train
56382,train
36666,train
66068,train
16123,train
18161,train
10980,train
9202,train
6122,train
33535,train
18062,train
27473,train
65785,train
40960,train
62625,train
22580,train
9461,train
59614,train
3857,train
59903,train
57631,train
15313,train
17742,train
54256,train
5067,train
53619,train
13834,train
57108,train
22623,train
19917,train
21763,train
33193,train
65585,train
33793,train
4781,train
52413,train
23817,train
56752,train
9856,train
37213,train
4510,train
5227,train
6398,train
16269,train
9506,train
70228,train
48032,train
68061,train
37179,train
55238,train
11313,train
16225,train
64410,train
64622,train
60147,train
55711,train
55295,train
26568,train
52422,train
38751,train
59989,train
61059,train
54005,train
38814,train
65893,train
36996,train
27793,train
21051,train
3815,train
14269,train
42182,train
5399,train
28662,train
39895,train
24344,train
55709,train
35822,train
14405,train
61499,train
14525,train
29802,train
31586,train
4453,train
35984,train
29667,train
38376,train
841,train
23634,train
9590,train
8204,train
20083,train
34965,train
8744,train
12490,train
59866,train
43206,train
39823,train
66913,train
57934,train
60594,train
26230,train
54039,train
65453,train
57509,train
27116,train
8078,train
25947,train
26105,train
67703,train
25797,train
20846,train
39872,train
59827,train
41824,train
50038,train
51727,train
42651,train
26958,train
45532,train
55904,train
44824,train
16346,train
39939,train
34265,train
63301,train
44644,train
49425,train
46283,train
29863,train
51713,train
347,train
18996,train
546,train
27659,train
25154,train
68056,train
9581,train
4355,train
69405,train
18257,train
56868,train
12788,train
19182,train
49917,train
28679,train
11378,train
55636,train
40211,train
25747,train
38040,train
51586,train
59973,train
10292,train
29218,train
23552,train
59930,train
23544,train
2735,train
58666,train
11368,train
17924,train
32826,train
19309,train
32203,train
4270,train
32557,train
57453,train
22941,train
798,train
47209,train
47612,train
24873,train
28264,train
65811,train
51218,train
60104,train
32317,train
55894,train
52158,train
41887,train
67194,train
63444,train
23964,train
68192,train
43548,train
54197,train
69881,train
42195,train
65763,train
7963,train
63847,train
22283,train
11002,train
767,train
24058,train
10408,train
58710,train
53752,train
26499,train
37200,train
6491,train
34393,train
61409,train
54136,train
26633,train
68396,train
48529,train
28520,train
52483,train
4988,train
22453,train
49886,train
70033,train
22886,train
32195,train
51129,train
19156,train
68748,train
42188,train
43797,train
7619,train
16426,train
51280,train
28851,train
63689,train
41747,train
18665,train
6470,train
37642,train
4192,train
10833,train
29387,train
20562,train
59638,train
13497,train
4567,train
49277,train
38388,train
69656,train
5217,train
52075,train
51486,train
35369,train
36082,train
61793,train
61390,train
55973,train
17726,train
31718,train
20185,train
11142,train
37595,train
50637,train
44602,train
37046,train
60150,train
4245,train
45334,train
52175,train
45872,train
29647,train
28465,train
70490,train
39179,train
26177,train
67033,train
60135,train
26775,train
52176,train
29343,train
34024,train
24895,train
34331,train
44534,train
37074,train
11007,train
34285,train
52057,train
50903,train
14760,train
5402,train
1698,train
56583,train
13648,train
4195,train
42459,train
28395,train
62299,train
15810,train
33169,train
48687,train
42991,train
18377,train
39485,train
39553,train
57048,train
30652,train
26482,train
70571,train
37578,train
30230,train
15608,train
43471,train
67958,train
68179,train
8156,train
30539,train
5220,train
61265,train
10009,train
57285,train
30118,train
18331,train
12659,train
44599,train
49969,train
23835,train
17231,train
48008,train
53260,train
67363,train
16569,train
33200,train
50146,train
32685,train
44485,train
16836,train
59604,train
47000,train
36958,train
56524,train
29550,train
67987,train
2775,train
44449,train
31518,train
5967,train
3118,train
46392,train
70484,train
3131,train
57880,train
69623,train
39956,train
65160,train
64734,train
4151,train
11920,train
11901,train
30785,train
35331,train
35303,train
33990,train
2160,train
8731,train
4644,train
67360,train
68175,train
68546,train
49168,train
17089,train
45861,train
13334,train
51766,train
11484,train
25222,train
69750,train
13069,train
70636,train
34917,train
28199,train
56322,train
63716,train
29149,train
620,train
42961,train
1855,train
27094,train
9592,train
14600,train
35382,train
32803,train
65319,train
30518,train
26505,train
27219,train
22617,train
7737,train
51993,train
1705,train
40537,train
37801,train
45179,train
67319,train
41852,train
56738,train
49589,train
46511,train
63046,train
64924,train
41394,train
55898,train
30798,train
26169,train
62854,train
46369,train
49598,train
38806,train
69600,train
12281,train
66352,train
9423,train
15479,train
1650,train
54964,train
20547,train
29333,train
70614,train
67095,train
70236,train
53785,train
19171,train
56603,train
61729,train
67541,train
65903,train
64591,train
45039,train
10915,train
17355,train
33539,train
54123,train
6325,train
63916,train
62814,train
7753,train
17234,train
40530,train
53271,train
35716,train
41920,train
18394,train
42183,train
12306,train
25167,train
65863,train
4397,train
59998,train
47635,train
62619,train
16022,train
65123,train
54522,train
34365,train
4234,train
8262,train
53921,train
38089,train
55355,train
20520,train
4071,train
16773,train
64055,train
39289,train
14371,train
41318,train
9148,train
57451,train
23172,train
62722,train
57006,train
49016,train
29698,train
57848,train
15717,train
61391,train
48483,train
33448,train
30447,train
39228,train
4668,train
68106,train
59374,train
4092,train
27069,train
37586,train
12606,train
9024,train
64843,train
56413,train
41194,train
67702,train
16923,train
15762,train
22126,train
62491,train
49442,train
63886,train
29198,train
68385,train
2410,train
41497,train
44957,train
12247,train
61090,train
15242,train
31972,train
5910,train
64566,train
64604,train
27065,train
49185,train
44838,train
24407,train
46508,train
18919,train
33695,train
10341,train
7928,train
26493,train
46389,train
54983,train
31534,train
44053,train
3465,train
38809,train
8728,train
30650,train
36267,train
5531,train
55352,train
5915,train
66353,train
2039,train
4215,train
64689,train
27680,train
8576,train
37501,train
3074,train
65606,train
43911,train
37545,train
69373,train
40416,train
5418,train
30933,train
45328,train
25893,train
28099,train
16089,train
54723,train
30986,train
68174,train
10788,train
23537,train
61343,train
55994,train
28114,train
5847,train
58495,train
29737,train
11210,train
53115,train
67786,train
28253,train
30852,train
44544,train
63277,train
49287,train
19720,train
62310,train
69989,train
57481,train
25543,train
62101,train
26928,train
19967,train
7937,train
52759,train
54823,train
54332,train
34148,train
37449,train
40622,train
43989,train
50212,train
69507,train
64017,train
45068,train
34428,train
14045,train
3093,train
65136,train
43237,train
22400,train
29603,train
48366,train
52961,train
69043,train
60123,train
27451,train
49660,train
56712,train
5490,train
29352,train
19118,train
26827,train
24158,train
5893,train
47543,train
54699,train
9727,train
20332,train
12081,train
51672,train
8141,train
51574,train
55128,train
18186,train
114,train
10309,train
7475,train
63067,train
40818,train
60667,train
46650,train
6005,train
62867,train
58516,train
61671,train
64793,train
8286,train
36675,train
63684,train
51468,train
38093,train
12626,train
1101,train
48358,train
43894,train
51624,train
45477,train
25268,train
36212,train
59072,train
56051,train
55324,train
36511,train
42349,train
29322,train
25822,train
65654,train
61885,train
34233,train
18682,train
20722,train
18708,train
30670,train
19879,train
45073,train
39107,train
58294,train
49819,train
44427,train
5530,train
58400,train
28957,train
66249,train
34003,train
47482,train
66186,train
61808,train
19835,train
55059,train
54994,train
54342,train
53536,train
40482,train
24533,train
66809,train
50511,train
64430,train
23349,train
33944,train
64715,train
6920,train
49469,train
53343,train
23442,train
51263,train
56145,train
46406,train
43457,train
25961,train
52254,train
46622,train
67532,train
7017,train
8513,train
47007,train
62982,train
14746,train
13501,train
4935,train
6571,train
17935,train
12371,train
61986,train
32126,train
10505,train
63386,train
44451,train
40767,train
38910,train
23049,train
17996,train
24068,train
1537,train
51130,train
69508,train
11249,train
61327,train
61298,train
68617,train
25768,train
37833,train
58293,train
21794,train
62775,train
49644,train
32096,train
24587,train
46236,train
44033,train
9177,train
19089,train
31289,train
16202,train
49435,train
23238,train
9811,train
33626,train
50492,train
5006,train
67635,train
44697,train
69142,train
2551,train
65904,train
61931,train
10650,train
19296,train
68483,train
45725,train
30795,train
26833,train
18487,train
39271,train
16,train
6620,train
33782,train
26746,train
41220,train
52433,train
66247,train
58514,train
42645,train
40494,train
7044,train
62030,train
68757,train
17235,train
53745,train
3854,train
3956,train
29410,train
55226,train
51871,train
26855,train
29591,train
3554,train
58286,train
21702,train
1491,train
14263,train
56658,train
67652,train
58645,train
15423,train
6575,train
28043,train
49402,train
47768,train
47171,train
33361,train
56431,train
21048,train
62521,train
24758,train
21621,train
18990,train
54070,train
23861,train
32858,train
52024,train
30019,train
30267,train
67629,train
13508,train
34424,train
13940,train
17809,train
23577,train
52994,train
4017,train
22324,train
9602,train
39201,train
33018,train
54246,train
40461,train
11408,train
37700,train
70541,train
51331,train
45965,train
204,train
57441,train
68332,train
25896,train
49512,train
68188,train
21160,train
26509,train
62506,train
60910,train
32676,train
62432,train
34998,train
61479,train
40785,train
57664,train
31167,train
56909,train
17331,train
26862,train
35062,train
53340,train
64782,train
44336,train
36436,train
65575,train
12811,train
14113,train
42581,train
29876,train
1197,train
4736,train
14173,train
2325,train
44522,train
46332,train
30385,train
32716,train
29016,train
17819,train
59809,train
21559,train
56573,train
16582,train
28362,train
39559,train
63859,train
28489,train
69737,train
20449,train
67458,train
41965,train
52623,train
50572,train
60679,train
60431,train
14227,train
13807,train
53368,train
54802,train
1352,train
48309,train
36276,train
26472,train
56601,train
66961,train
30196,train
18605,train
10190,train
18431,train
4339,train
34580,train
51546,train
3323,train
2848,train
34185,train
53027,train
15754,train
14895,train
66469,train
47034,train
55934,train
53464,train
23304,train
62983,train
3373,train
68466,train
42431,train
53148,train
52729,train
59166,train
55612,train
6673,train
20503,train
47944,train
21590,train
49949,train
19021,train
63454,train
39329,train
23465,train
67836,train
17499,train
1374,train
49414,train
68832,train
54701,train
41585,train
68619,train
36833,train
65824,train
53207,train
69519,train
20783,train
32837,train
10448,train
50097,train
65529,train
30660,train
47970,train
30470,train
8736,train
7143,train
36602,train
41598,train
26820,train
66962,train
26302,train
52976,train
28877,train
7466,train
9882,train
52257,train
45370,train
58597,train
9920,train
68940,train
22302,train
33335,train
42009,train
15158,train
59056,train
35969,train
65284,train
69640,train
7863,train
4687,train
26025,train
56215,train
17786,train
12575,train
64878,train
56391,train
8770,train
5592,train
31837,train
20082,train
17504,train
13813,train
3245,train
49379,train
34528,train
36743,train
49785,train
20738,train
24393,train
22510,train
1014,train
44650,train
35287,train
61233,train
4292,train
50656,train
10013,train
63757,train
49292,train
59161,train
18027,train
65149,train
3391,train
64847,train
33377,train
10866,train
19548,train
30461,train
52386,train
35938,train
18468,train
66014,train
18546,train
66414,train
33960,train
16690,train
2234,train
13820,train
50550,train
66625,train
52274,train
47358,train
61362,train
3787,train
65415,train
22865,train
62838,train
27887,train
24441,train
28138,train
63830,train
23509,train
40710,train
62462,train
7016,train
902,train
10855,train
23639,train
61249,train
28252,train
33447,train
3036,train
7336,train
28147,train
17407,train
31127,train
45884,train
47444,train
6282,train
47156,train
61815,train
58615,train
52031,train
68886,train
27811,train
65298,train
48826,train
30345,train
68047,train
10746,train
67006,train
25716,train
60002,train
4654,train
13931,train
62947,train
19690,train
45797,train
32516,train
43812,train
23061,train
12054,train
22093,train
53950,train
41971,train
18180,train
16253,train
64364,train
22766,train
37588,train
25891,train
12075,train
3327,train
1924,train
35653,train
39330,train
69163,train
43844,train
35103,train
13165,train
46349,train
67280,train
11730,train
21144,train
70355,train
54035,train
8050,train
64133,train
70429,train
22512,train
37920,train
64731,train
35991,train
64922,train
62351,train
41640,train
37437,train
25538,train
44506,train
54965,train
16332,train
4220,train
62859,train
25778,train
62811,train
27688,train
64725,train
29965,train
51752,train
16625,train
43597,train
36010,train
14992,train
7814,train
40733,train
9550,train
37844,train
24894,train
45065,train
65102,train
38165,train
61330,train
14587,train
37425,train
18657,train
27013,train
12310,train
25449,train
20891,train
28189,train
51811,train
43622,train
3939,train
63648,train
31297,train
21750,train
11108,train
14682,train
35560,train
35423,train
38439,train
28774,train
37602,train
19301,train
66001,train
27947,train
26943,train
66134,train
44071,train
21362,train
38754,train
60318,train
53905,train
17906,train
70202,train
1179,train
59714,train
32899,train
30283,train
16304,train
25932,train
13281,train
59841,train
70424,train
68083,train
2948,train
70430,train
11431,train
60038,train
44476,train
3861,train
48516,train
10218,train
60335,train
17191,train
11017,train
8366,train
1128,train
41204,train
54698,train
24457,train
23701,train
38289,train
5950,train
64831,train
30584,train
43801,train
41459,train
1021,train
8984,train
64278,train
30761,train
69422,train
18696,train
54221,train
17113,train
58955,train
23506,train
21787,train
27968,train
48885,train
37455,train
49155,train
49493,train
35674,train
14778,train
28289,train
67429,train
65018,train
3989,train
2504,train
20710,train
58812,train
134,train
31141,train
44418,train
46479,train
17967,train
33671,train
4225,train
34779,train
18011,train
65567,train
23315,train
25397,train
41800,train
25145,train
9116,train
16924,train
31296,train
7183,train
61017,train
59643,train
24661,train
22833,train
19245,train
58401,train
18269,train
44610,train
65725,train
25396,train
19895,train
12996,train
47838,train
69275,train
32739,train
29798,train
53223,train
63417,train
57660,train
48411,train
63733,train
55963,train
40985,train
33798,train
47738,train
54640,train
56561,train
25219,train
30115,train
6167,train
2302,train
52059,train
70030,train
5788,train
25876,train
15647,train
62955,train
43388,train
45572,train
5578,train
38828,train
61520,train
32708,train
32505,train
58579,train
25423,train
23779,train
10914,train
6212,train
57717,train
34223,train
12670,train
4713,train
28879,train
14189,train
4406,train
47380,train
34524,train
19464,train
48848,train
53142,train
13382,train
67777,train
62109,train
46980,train
24379,train
44313,train
50771,train
52507,train
25971,train
5911,train
58237,train
31745,train
15324,train
11883,train
45494,train
63466,train
59646,train
52116,train
1475,train
51748,train
64527,train
40055,train
32523,train
22811,train
31809,train
70420,train
51892,train
1032,train
13137,train
12918,train
26581,train
54284,train
70515,train
53377,train
63919,train
48174,train
52290,train
27945,train
56901,train
50113,train
19290,train
40606,train
24108,train
11278,train
470,train
60349,train
49428,train
30392,train
62246,train
7772,train
31370,train
50324,train
63356,train
29252,train
5889,train
21547,train
37467,train
70281,train
33141,train
24619,train
41718,train
31789,train
14924,train
68468,train
6162,train
67625,train
61528,train
62098,train
4495,train
30490,train
31698,train
62732,train
36494,train
40394,train
52001,train
1504,train
24128,train
23807,train
17937,train
52702,train
29244,train
27874,train
6975,train
67503,train
53175,train
43073,train
56704,train
56552,train
17787,train
67311,train
44120,train
17675,train
66836,train
63766,train
6881,train
29977,train
46548,train
67977,train
3155,train
17237,train
60627,train
38710,train
18204,train
5435,train
67968,train
69672,train
24192,train
39356,train
69270,train
36029,train
23307,train
7512,train
30140,train
11757,train
66391,train
35091,train
2051,train
14645,train
10777,train
53106,train
12449,train
3456,train
34857,train
43026,train
53556,train
11839,train
68187,train
1985,train
46188,train
26764,train
44714,train
55927,train
10524,train
55076,train
53945,train
18907,train
65252,train
51595,train
57292,train
7853,train
34004,train
6825,train
1603,train
38780,train
63661,train
36663,train
36694,train
40830,train
53050,train
33974,train
53232,train
21040,train
53498,train
4533,train
6564,train
23572,train
69281,train
17722,train
31697,train
63675,train
6287,train
47038,train
59939,train
27745,train
54601,train
38992,train
4130,train
34677,train
2336,train
50887,train
58094,train
45566,train
44568,train
9642,train
1848,train
67710,train
48658,train
2136,train
47026,train
42586,train
42746,train
59324,train
15196,train
38509,train
8600,train
13784,train
3766,train
44219,train
57364,train
29955,train
58413,train
14869,train
58814,train
11078,train
29675,train
38970,train
36084,train
68664,train
28150,train
18090,train
67534,train
53432,train
36552,train
40258,train
65480,train
32012,train
17412,train
58731,train
8029,train
43853,train
16440,train
34531,train
66999,train
60379,train
48232,train
35899,train
57268,train
15011,train
51985,train
4119,train
5285,train
64150,train
16419,train
68308,train
18798,train
1894,train
10181,train
35047,train
17148,train
39698,train
43855,train
59815,train
36757,train
5263,train
12202,train
22848,train
14964,train
37562,train
61886,train
57490,train
29278,train
58959,train
61544,train
64113,train
15246,train
29524,train
32274,train
1368,train
28279,train
60077,train
23647,train
64149,train
23631,train
52448,train
60682,train
7938,train
61676,train
17753,train
50218,train
10923,train
3422,train
48715,train
1166,train
40877,train
31460,train
62188,train
63448,train
62139,train
69715,train
33348,train
4850,train
67357,train
35671,train
63573,train
27499,train
36305,train
64535,train
39685,train
11166,train
11659,train
16734,train
26328,train
24610,train
28450,train
3294,train
18234,train
25295,train
12456,train
7688,train
9065,train
60359,train
7476,train
24366,train
62595,train
37785,train
18851,train
19462,train
5005,train
62340,train
69960,train
3729,train
52579,train
2297,train
50707,train
14414,train
47711,train
11687,train
48171,train
5425,train
25773,train
25635,train
58742,train
2189,train
17572,train
37356,train
14451,train
44803,train
37744,train
12339,train
49993,train
10559,train
1054,train
985,train
37962,train
56357,train
49590,train
55093,train
16682,train
51960,train
34606,train
66350,train
4060,train
67042,train
33604,train
61194,train
52870,train
8003,train
20777,train
22686,train
47016,train
46913,train
50464,train
50478,train
30271,train
69627,train
48328,train
18211,train
10534,train
54122,train
23733,train
18710,train
42965,train
13321,train
57463,train
10532,train
21348,train
34516,train
5593,train
8610,train
32273,train
23514,train
70363,train
49145,train
50199,train
44981,train
61787,train
65317,train
32181,train
33375,train
44338,train
19223,train
9320,train
7711,train
40376,train
69136,train
54309,train
23326,train
17913,train
38055,train
13215,train
120,train
36409,train
59885,train
28278,train
25926,train
46500,train
10881,train
917,train
14513,train
13802,train
45486,train
13405,train
7505,train
2567,train
56387,train
2100,train
4265,train
61595,train
951,train
56754,train
33830,train
50929,train
34135,train
39414,train
56461,train
23345,train
1191,train
65707,train
5237,train
59333,train
25503,train
66383,train
37544,train
67060,train
8275,train
47969,train
43816,train
8424,train
20452,train
24254,train
63579,train
27277,train
4704,train
4977,train
17639,train
20584,train
45983,train
65698,train
6283,train
60551,train
6488,train
52416,train
67146,train
6256,train
7124,train
64633,train
40889,train
65363,train
14996,train
10928,train
52317,train
67309,train
10985,train
37720,train
8897,train
57473,train
20479,train
38097,train
23496,train
53078,train
65742,train
46764,train
53327,train
55744,train
61036,train
7629,train
49090,train
35511,train
33135,train
39855,train
50298,train
56625,train
43198,train
11229,train
40911,train
66188,train
58719,train
31843,train
36423,train
68449,train
70562,train
7248,train
60997,train
22792,train
8039,train
53119,train
37014,train
31971,train
70054,train
44188,train
28940,train
52506,train
46729,train
15744,train
15569,train
21880,train
26131,train
24480,train
66225,train
7840,train
68685,train
11269,train
33648,train
15722,train
2429,train
43791,train
40165,train
3379,train
30289,train
6523,train
30026,train
14876,train
63904,train
26622,train
52964,train
66342,train
36361,train
10432,train
9078,train
44045,train
24987,train
23866,train
34242,train
65365,train
31501,train
44899,train
56574,train
31846,train
44965,train
30186,train
55803,train
1645,train
39136,train
63747,train
38598,train
3485,train
46751,train
17810,train
932,train
52058,train
39461,train
31382,train
21198,train
45438,train
55491,train
29612,train
31459,train
65813,train
46213,train
17336,train
31053,train
55004,train
60284,train
47958,train
41210,train
20935,train
50698,train
50422,train
3528,train
66142,train
58914,train
68252,train
60188,train
60858,train
18583,train
7795,train
29270,train
23033,train
19916,train
41984,train
60586,train
12113,train
69471,train
6013,train
70325,train
4400,train
5290,train
41064,train
24438,train
33670,train
41735,train
3027,train
7289,train
59912,train
29033,train
9909,train
40335,train
66020,train
67446,train
31477,train
25750,train
18622,train
8949,train
36689,train
31929,train
37603,train
35788,train
65446,train
9969,train
36107,train
21837,train
1919,train
15753,train
64111,train
69203,train
55037,train
64193,train
39769,train
59946,train
11851,train
43024,train
29960,train
70406,train
4089,train
19810,train
22509,train
63298,train
33601,train
27307,train
45071,train
61240,train
10195,train
7092,train
34327,train
58001,train
5928,train
38669,train
57316,train
41560,train
17894,train
51453,train
2084,train
17149,train
34183,train
41784,train
35994,train
12546,train
42928,train
18578,train
17580,train
8007,train
5968,train
38128,train
13299,train
60049,train
52008,train
69915,train
48233,train
53657,train
32384,train
14372,train
24414,train
1470,train
67283,train
42041,train
44990,train
19113,train
63714,train
25700,train
766,train
48933,train
39742,train
26225,train
49961,train
12964,train
6815,train
20113,train
1947,train
40043,train
65869,train
68835,train
8759,train
57094,train
27829,train
19376,train
65508,train
49796,train
38551,train
30878,train
21591,train
41284,train
7823,train
1793,train
28758,train
66478,train
62929,train
36277,train
33733,train
12512,train
7146,train
2542,train
55273,train
68169,train
1353,train
53479,train
22374,train
69781,train
2706,train
17066,train
1986,train
21988,train
68618,train
3981,train
28703,train
65465,train
28994,train
7291,train
21965,train
41665,train
61781,train
11942,train
54550,train
20902,train
32206,train
25593,train
43379,train
16282,train
54673,train
23000,train
215,train
24019,train
48040,train
21507,train
69950,train
11861,train
65676,train
22576,train
14697,train
29052,train
65021,train
18301,train
19157,train
23920,train
67757,train
40969,train
23429,train
3383,train
31977,train
68090,train
57442,train
57565,train
13188,train
1584,train
33939,train
41365,train
19110,train
46945,train
25463,train
2183,train
45005,train
65112,train
45522,train
18446,train
36279,train
10878,train
19187,train
69486,train
9596,train
37983,train
21650,train
10356,train
31389,train
31355,train
47678,train
15877,train
37447,train
70517,train
38657,train
59755,train
7625,train
33908,train
69361,train
43217,train
32707,train
30487,train
10616,train
6224,train
66092,train
56786,train
13191,train
35290,train
3946,train
32627,train
19269,train
14889,train
65609,train
51261,train
37405,train
47331,train
14765,train
12131,train
44873,train
56890,train
35564,train
69288,train
53740,train
1017,train
15530,train
39352,train
51497,train
25560,train
60015,train
18977,train
19488,train
17119,train
9732,train
739,train
50667,train
10561,train
52930,train
47162,train
1810,train
6033,train
27156,train
39291,train
13563,train
64353,train
29034,train
37563,train
32804,train
51225,train
62587,train
28148,train
12331,train
64339,train
69618,train
27002,train
59359,train
33633,train
25389,train
31558,train
63268,train
15889,train
64646,train
69156,train
21600,train
11436,train
59028,train
12370,train
61355,train
53276,train
53651,train
14346,train
15381,train
5749,train
32671,train
46581,train
37326,train
25900,train
6320,train
14330,train
64724,train
30308,train
26125,train
14668,train
57506,train
998,train
19817,train
41574,train
57368,train
38027,train
13773,train
28479,train
50683,train
20908,train
69849,train
3663,train
38437,train
32588,train
48751,train
51063,train
46028,train
35616,train
40650,train
58444,train
22201,train
37290,train
26226,train
30459,train
33014,train
54603,train
59391,train
45359,train
34462,train
14210,train
55063,train
38556,train
4910,train
61658,train
16135,train
20644,train
14018,train
11008,train
9970,train
8634,train
4125,train
28112,train
55625,train
24470,train
42220,train
9664,train
66016,train
18168,train
11345,train
65393,train
2166,train
51833,train
30864,train
62788,train
2484,train
67862,train
64117,train
24911,train
42326,train
45108,train
458,train
50118,train
18604,train
51333,train
27526,train
31481,train
23718,train
10240,train
69377,train
30506,train
70483,train
63116,train
22273,train
4163,train
66848,train
21417,train
18223,train
70044,train
28210,train
36699,train
50866,train
33442,train
16090,train
58529,train
29535,train
34301,train
25184,train
59147,train
38225,train
68934,train
60681,train
15666,train
31889,train
35304,train
70208,train
28521,train
66527,train
846,train
44595,train
64303,train
3878,train
46111,train
40375,train
55204,train
3549,train
7180,train
70386,train
31164,train
41834,train
56261,train
54339,train
50997,train
12049,train
30145,train
66126,train
1484,train
37587,train
32405,train
17537,train
51646,train
7715,train
13206,train
2779,train
45020,train
2228,train
36924,train
7484,train
6195,train
4155,train
56342,train
59233,train
17460,train
52239,train
48021,train
50570,train
66306,train
55382,train
7929,train
5057,train
11310,train
46078,train
28910,train
50387,train
25187,train
10108,train
14053,train
12728,train
265,train
47758,train
16421,train
65641,train
49492,train
28549,train
56940,train
67742,train
2792,train
31395,train
14473,train
55820,train
5555,train
10,train
6134,train
44103,train
44976,train
36106,train
28862,train
4527,train
41295,train
61708,train
17,train
17294,train
55413,train
18764,train
60583,train
5970,train
2435,train
5980,train
42892,train
19322,train
55262,train
53930,train
49099,train
46110,train
41033,train
20732,train
2496,train
69547,train
24713,train
38511,train
64718,train
24232,train
43293,train
31129,train
44721,train
33901,train
14630,train
57033,train
6471,train
8226,train
8978,train
32404,train
19621,train
52461,train
19197,train
22343,train
28984,train
55590,train
30134,train
6730,train
14010,train
51151,train
49243,train
43268,train
29439,train
1684,train
61598,train
18505,train
5819,train
34252,train
7076,train
61319,train
56303,train
61587,train
30674,train
27949,train
33618,train
67815,train
40959,train
55632,train
18316,train
1112,train
57039,train
47560,train
44963,train
49227,train
2752,train
7908,train
65619,train
16333,train
63727,train
36077,train
39522,train
29050,train
13317,train
62959,train
16621,train
34111,train
12421,train
53355,train
70538,train
42148,train
57665,train
70167,train
13164,train
17227,train
68631,train
21511,train
29718,train
16484,train
2938,train
61050,train
12383,train
69642,train
14124,train
12474,train
66425,train
54815,train
46534,train
38635,train
12860,train
39233,train
37121,train
68963,train
58547,train
55199,train
58861,train
39058,train
7213,train
55743,train
21011,train
24076,train
49677,train
47956,train
52564,train
65374,train
68800,train
41559,train
45183,train
3448,train
58091,train
50595,train
55672,train
6024,train
13407,train
2762,train
60923,train
69553,train
14121,train
39777,train
15649,train
7565,train
70519,train
39164,train
54742,train
35766,train
5259,train
31059,train
26179,train
33320,train
37151,train
8601,train
63511,train
59615,train
14310,train
6012,train
48837,train
3886,train
14947,train
67209,train
48426,train
45848,train
38032,train
40362,train
11985,train
7844,train
32484,train
24915,train
13815,train
30977,train
33720,train
30627,train
11744,train
58680,train
33399,train
57369,train
5266,train
5364,train
52245,train
47962,train
40457,train
61738,train
24172,train
53314,train
46898,train
14484,train
60536,train
56953,train
30668,train
3005,train
14523,train
63363,train
44940,train
8837,train
36814,train
16656,train
9008,train
21938,train
722,train
26520,train
1235,train
38427,train
61564,train
21886,train
6101,train
21790,train
1776,train
31989,train
51810,train
41567,train
41359,train
35614,train
15869,train
47391,train
27011,train
5736,train
1287,train
5606,train
41792,train
51701,train
38951,train
64990,train
31539,train
61963,train
66626,train
67688,train
42342,train
11967,train
37726,train
43642,train
3673,train
54583,train
63043,train
29040,train
43950,train
51613,train
19902,train
14738,train
21769,train
13415,train
68103,train
30996,train
43130,train
59810,train
52108,train
24333,train
58935,train
3439,train
47085,train
32179,train
60947,train
43373,train
53512,train
51820,train
16371,train
24083,train
33432,train
7990,train
31672,train
34563,train
39806,train
7637,train
2411,train
41660,train
326,train
8486,train
21998,train
41949,train
30733,train
13993,train
29980,train
6440,train
11239,train
57539,train
45750,train
42646,train
70292,train
2800,train
69567,train
53874,train
23193,train
13198,train
62916,train
66202,train
50143,train
29803,train
66057,train
37020,train
24519,train
51896,train
36515,train
13220,train
7135,train
31894,train
45262,train
18926,train
45922,train
13657,train
34683,train
42277,train
32947,train
55031,train
19013,train
54870,train
10175,train
48026,train
19912,train
55378,train
18865,train
56069,train
8816,train
36917,train
25827,train
47187,train
45975,train
44808,train
49938,train
5780,train
62582,train
9160,train
9180,train
52339,train
32856,train
1766,train
40593,train
18202,train
23569,train
53973,train
22459,train
64509,train
68298,train
30602,train
26948,train
65723,train
67876,train
48368,train
10426,train
249,train
52742,train
8252,train
9196,train
18386,train
41504,train
29740,train
33451,train
18321,train
20029,train
33202,train
32942,train
59508,train
58181,train
10283,train
21366,train
62068,train
55073,train
6043,train
51469,train
34897,train
17242,train
47878,train
47121,train
8502,train
46220,train
15493,train
28610,train
4274,train
27149,train
61913,train
17058,train
20635,train
68241,train
21908,train
51057,train
51391,train
68506,train
65735,train
36982,train
7260,train
12621,train
33443,train
44083,train
54887,train
28972,train
24315,train
35131,train
40691,train
33655,train
56417,train
49169,train
21537,train
60088,train
340,train
26395,train
65920,train
46328,train
48889,train
48990,train
38315,train
26227,train
61262,train
57674,train
61086,train
2812,train
55546,train
9867,train
51523,train
67988,train
36241,train
30090,train
52117,train
58933,train
1141,train
44558,train
13312,train
15296,train
13075,train
56378,train
6096,train
33459,train
54068,train
22134,train
24396,train
40405,train
33906,train
59910,train
14234,train
4822,train
60950,train
8882,train
10546,train
789,train
33235,train
43876,train
61758,train
28106,train
35848,train
61917,train
27494,train
2768,train
63652,train
57642,train
52538,train
22304,train
6693,train
7743,train
55635,train
65435,train
40794,train
9679,train
1732,train
69936,train
63956,train
14749,train
13574,train
28177,train
56802,train
6893,train
54669,train
27852,train
21505,train
22939,train
17946,train
45847,train
57130,train
31924,train
36681,train
50027,train
9226,train
13848,train
873,train
61197,train
30364,train
65583,train
1977,train
16962,train
40664,train
4979,train
63862,train
13821,train
35755,train
26796,train
53315,train
57406,train
64217,train
5386,train
11584,train
27695,train
35374,train
52370,train
